call_id,customer_id,tower_id,duration,cost,call_type,timestamp
768411,CUST6272,TWR97,4932,49.38,SMS,2026-05-17 16:54:49
762810,CUST5700,TWR58,1146,7.07,SMS,05-17-2026 16:54:49
770972,,TWR44,2028,23.3,SMS,17/05/2026 16:54
BAD_ROW_@@@@
363299,CUST4228,TWR52,2691,9.74,VOICE,05-17-2026 16:54:49
864832,CUST2673,TWR57,280,45.52,SMS,17/05/2026 16:54
BAD_ROW_@@@@
930886,,TWR34,1430,84.63,DATA,2026-05-17 16:54:49
453416,CUST6503,TWR68,2909,-50,SMS,17/05/2026 16:54
BAD_ROW_@@@@
985364,CUST2883,TWR25,4191,-50,DATA,2026-05-17 16:54:49
728010,,TWR60,737,77.06,SMS,2026-05-17 16:54:49
575866,CUST6245,TWR99,488,23.76,SMS,05-17-2026 16:54:49
408427,CUST5300,TWR90,2926,74.9,VOICE,2026-05-17 16:54:49
629524,,TWR69,2596,26.41,SMS,05-17-2026 16:54:49
540413,,TWR56,388,80.84,SMS,05-17-2026 16:54:49
522818,,TWR49,1821,91.97,VOICE,2026-05-17 16:54:49
434881,CUST9497,TWR58,3877,22.96,VOICE,2026-05-17 16:54:49
BAD_ROW_@@@@
400085,,TWR6,2858,25.38,SMS,17/05/2026 16:54
813374,CUST9448,TWR33,1953,70.1,DATA,2026-05-17 16:54:49
867248,CUST5829,TWR33,1817,-50,VOICE,05-17-2026 16:54:49
192906,,TWR3,342,19.39,DATA,17/05/2026 16:54
375455,CUST5131,TWR46,4283,17.74,VOICE,17/05/2026 16:54
880713,CUST3589,TWR46,1316,97.2,VOICE,17/05/2026 16:54
186628,,TWR61,4427,60.32,VOICE,2026-05-17 16:54:49
BAD_ROW_@@@@
507397,CUST6486,TWR42,1934,-50,VOICE,17/05/2026 16:54
600811,CUST6413,TWR48,4721,-50,SMS,2026-05-17 16:54:49
273265,CUST1386,TWR31,112,20.8,DATA,2026-05-17 16:54:49
861658,CUST7751,TWR11,1927,59.77,DATA,17/05/2026 16:54
969274,,TWR62,395,84.66,SMS,2026-05-17 16:54:49
